name	x	y	z	size	AnatomicalLocation
_AHL1	-56.60688	-3.743791	0.736003	1.3	Hipp, Left Hippocampus cHipp, caudal hippocampus
_AHL2	-57.107052	-7.681545	6.786263	1.3	Hipp, Left Hippocampus cHipp, caudal hippocampus
_AHL3	-58.030293	-11.441793	14.971057	1.3	no_label_found
_AHL4	-57.118706	-13.18455	25.008215	1.3	no_label_found
_AHL5	-55.176064	-15.700569	33.7076	1.3	no_label_found
_AHL6	-49.616795	-17.892143	40.830093	1.3	MTG, Left Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
_AHL7	-39.224373	-20.555828	46.558975	1.3	MTG, Left Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
_AHL8	-29.112265	-22.322426	53.23682	1.3	MTG, Left Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
_GL_A1	-63.131363	-13.538513	-4.067881	4	STG, Left Superior Temporal Gyrus A22r, rostral area 22
_GL_A2	-63.452492	-15.672823	5.217931	4	STG, Left Superior Temporal Gyrus A22c, caudal area 22
_GL_A3	-60.809216	-20.055691	14.406368	4	IPL, Left Inferior Parietal Lobule A40rv, rostroventral area 40 (PFop)
_GL_A4	-60.378017	-21.489666	21.972153	4	IPL, Left Inferior Parietal Lobule A40rv, rostroventral area 40 (PFop)
_GL_A5	-56.270401	-23.901644	30.786507	4	no_label_found
_GL_A6	-50.682816	-26.345369	37.183411	4	IPL, Left Inferior Parietal Lobule A40rd, rostrodorsal area 40 (PFt)
_GL_A7	-43.155426	-30.212944	44.563793	4	PoG, Left Postcentral Gyrus A2, area 2
_GL_A8	-30.763678	-30.789066	49.225365	4	no_label_found
_GL_B1	-64.991585	-21.657162	-7.019449	4	MTG, Left Middle Temporal Gyrus aSTS, anterior superior temporal sulcus
_GL_B2	-65.399734	-23.842985	1.98559	4	STG, Left Superior Temporal Gyrus A22c, caudal area 22
_GL_B3	-61.994812	-29.356577	10.602388	4	STG, Left Superior Temporal Gyrus A41/42, area 41/42
_GL_B4	-63.036804	-31.017517	20.714725	4	IPL, Left Inferior Parietal Lobule A40rv, rostroventral area 40 (PFop)
_GL_B5	-61.369949	-33.939514	28.892317	4	IPL, Left Inferior Parietal Lobule A40rv, rostroventral area 40 (PFop)
_GL_B6	-56.521805	-36.725853	36.3573	4	IPL, Left Inferior Parietal Lobule A40c, caudal area 40 (PFm)
_GL_B7	-49.669262	-40.353725	43.384258	4	IPL, Left Inferior Parietal Lobule A40c, caudal area 40 (PFm)
